Year,Discipline,SG_AREA,TX_COR,CO_PROVA,Question_Number,Question_Text,Skill_Number
2020,Matemática e suas Tecnologias,MT,AZUL,695,148,"Uma  pessoa  possuía  um  lote  com  área  de  300  m2.  Nele  construiu  sua  casa,  utilizando
70%  do  lote  para  construção  da  residência  e  o  restante  para  área  de  lazer.  Posteriormente,
adquiriu  um  novo  lote  ao  lado  do  de  sua  casa  e,  com  isso,  passou  a  dispor  de  um  terreno
formado pelos dois lotes, cuja área mede 420 m2. Decidiu então ampliar a casa, de tal forma
que ela ocupasse no mínimo 60% da área do terreno, sendo o restante destinado à área de
lazer.
O acréscimo máximo que a região a ser destinada à área de lazer no terreno poderá ter, em
relação à área que fora utilizada para lazer no lote original, em metro quadrado, é
## A
## B
## C
## D
## E
12
48
78
138
168",13
2020,Matemática e suas Tecnologias,MT,AZUL,695,149,"Uma  associação  desportiva  contratou  uma  empresa  especializada  para  construir  um
campo  de  futebol,  em  formato  retangular,  com  250  metros  de  perímetro.  Foi  elaborada  uma
planta para esse campo na escala 1 : 2 000.
Na planta, a medida do perímetro do campo de futebol, em metro, é
## A
## B
## C
## D
## E
0,0005.
0,125.
8.
250.
500 000.",11
2020,Matemática e suas Tecnologias,MT,AZUL,695,150,"Uma  empresa  deseja  construir  um  edifício  residencial  de  12  pavimentos,  num  lote
retangular de lados medindo 22 e 26 m. Em 3 dos lados do lote serão construídos muros. A
frente  do  prédio  será  sobre  o  lado  do  lote  de  menor  comprimento.  Sabe-se  que  em  cada
pavimento 32 m2 serão destinados à área comum (hall de entrada, elevadores e escada), e o
restante  da  área  será  destinado  às  unidades  habitacionais.  A  legislação  vigente  exige  que
prédios  sejam  construídos  mantendo  distâncias  mínimas  dos  limites  dos  lotes  onde  se
encontram.  Em  obediência  à  legislação,  o  prédio  ficará  5  m  afastado  da  rua  onde  terá  sua
entrada, 3 m de distância do muro no fundo do lote e 4 m de distância dos muros nas laterais
do lote, como mostra a figura.
A área total, em metro quadrado, destinada às unidades habitacionais desse edifício será de
## A
## B
## C
## D
## E
2 640.
3 024.
3 840.
6 480.
6 864.",12
2020,Matemática e suas Tecnologias,MT,AZUL,695,151,"O ganho real de um salário, r, é a taxa de crescimento do poder de compra desse salário.
Ele é calculado a partir do percentual de aumento dos salários e da taxa de inflação, referidos
a um mesmo período. Algebricamente, pode-se calcular o ganho real pela fórmula
em  que  i  é  o  percentual  de  aumento  no  valor  dos  salários  e  f  é  a  taxa  de  inflação,  ambos
referidos a um mesmo período.
Considere que uma categoria de trabalhadores recebeu uma proposta de aumento salarial
de  10%,  e  que  a  taxa  de  inflação  do  período  correspondente  tenha  sido  5%.  Para  avaliar  a
proposta, os trabalhadores criaram uma classificação em função dos ganhos reais conforme o
quadro.
 Eles classificaram a proposta de aumento e justificaram essa classificação apresentando
o valor do ganho real que obteriam.
A classificação, com sua respectiva justificativa, foi
## A
## B
## C
## D
## E
inaceitável, porque o ganho real seria mais próximo de – 5%.
ruim, porque o ganho real seria mais próximo de 1,05%.
regular, porque o ganho real seria mais próximo de 4,7%.
boa, porque o ganho real seria mais próximo de 9,5%.
boa, porque o ganho real seria mais próximo de 5%.",17
2020,Matemática e suas Tecnologias,MT,AZUL,695,152,"Uma empresa avaliou os cinco aparelhos de celulares (T1, T2, T3, T4 e T5) mais vendidos
no  último  ano,  nos  itens:  câmera,  custo-benefí cio,  design,  desempenho  da  bateria  e  tela,
representados por I1, I2, I3, I4 e I5, respectivamente. A empresa atribuiu notas de 0 a 10 para
cada  item  avaliado  e  organizou  essas  notas  em  uma  matriz  A,  em  que  cada  elemento  aij
significa  a  nota  dada  pela  empresa  ao  aparelho  Ti  no  item  Ij.  A  empresa  considera  que  o
melhor  aparelho  de  celular  é  aquele  que  obtém  a  maior  soma  das  notas  obtidas  nos  cinco
itens avaliados.
Com  base  nessas  informações,  o  aparelho  de  celular  que  a  empresa  avaliou  como  sendo  o
melhor é o
## A
## B
## C
## D
## E
## T1.
## T2.
## T3.
## T4.
## T5.",4
2020,Matemática e suas Tecnologias,MT,AZUL,695,153,"Considere o guindaste mostrado nas figuras, em duas posições (1 e 2). Na posição  1,  o
braço de movimentação forma um ângulo reto com o cabo de aço CB que sustenta uma esfera
metálica na sua extremidade inferior.
Na posição 2, o guindaste elevou seu braço de movimentação e o novo ângulo formado
entre o braço e o cabo de aço ED, que sustenta a bola metálica, é agora igual a 60°.
Assuma que os pontos A, B e C, na posição 1, formam o triângulo T1 e que os pontos A, D
e E, na posição 2, formam o triângulo T2, os quais podem ser classificados em obtusângulo,
retângulo ou acutângulo, e também em equilátero, isósceles ou escaleno.
Segundo  as  classificações  citadas,  os  triângulos  T1  e  T2  são  identificados,  respectivamente,
como
## A
## B
## C
## D
## E
retângulo escaleno e retângulo isósceles.
acutângulo escaleno e retângulo isósceles.
retângulo escaleno e acutângulo escaleno.
acutângulo escaleno e acutângulo equilátero.
retângulo escaleno e acutângulo equilátero.",7
2020,Matemática e suas Tecnologias,MT,AZUL,695,154,"O  isopor  é  um  material  composto  por  um  polímero  chamado  poliestireno.  Todos  os
produtos de isopor são 100% recicláveis, assim como os plásticos em sua totalidade. O gráfico
mostra  a  quantidade  de  isopor,  em  tonelada,  que  foi  reciclada  no  Brasil  nos  anos  de  2007,
2008  e  2009.  Considere  que  o  aumento  da  quantidade  de  isopor  reciclado  ocorrida  de  2008
para  2009  repita-se  ano  a  ano  de  2009  até  2013  e,  a  partir  daí,  a  quantidade  total  reciclada
anualmente permaneça inalterada por um período de 10 anos.
Qual é a quantidade prevista para reciclagem de isopor, em tonelada, para o ano de 2020?
Disponível em: www.plastivida.org.br. Acesso em: 31 jul. 2012 (adaptado).
## A
## B
## C
## D
## E
21 840
21 600
13 440
13 200
9 800",24
2020,Matemática e suas Tecnologias,MT,AZUL,695,155,"O  gráfico  apresenta  a  evolução  do  crescimento  de  uma  determinada  árvore,  plantada  a
partir de uma muda com 1 metro de altura. Nessa evolução, a altura da árvore, em metro, é
descrita em função do tempo, medido em ano.
No período de 1 ano, contado a partir do instante em que a árvore tinha dois anos e meio de
plantio, a variação da altura dessa árvore, em metro, teve valor compreendido entre
## A
## B
## C
## D
## E
0,55 e 0,65.
0,65 e 0,75.
1,05 e 1,15.
1,25 e 1,35.
1,45 e 1,55.",20
2020,Matemática e suas Tecnologias,MT,AZUL,695,156,"Uma  casa  lotérica  oferece  cinco  opções  de  jogos.  Em  cada  opção,  o  apostador  escolhe
um  grupo  de  K  números  distintos  em  um  cartão  que  contém  um  total  de  N  números
disponíveis,  gerando,  dessa  forma,  um  total  de  C  combinações  possíveis  para  se  fazer  a
marcação  do  cartão.  Ganha  o  prêmio  o  cartão  que  apresentar  os  K  números  sorteados.  Os
valores desses jogos variam de R$ 1,00 a R$ 2,00, conforme descrito no quadro.
Um  apostador  dispõe  de  R$  2,00  para  gastar  em  uma  das  cinco  opções  de  jogos
disponíveis.
Segundo  o  valor  disponível  para  ser  gasto,  o  jogo  que  oferece  ao  apostador  maior
probabilidade de ganhar prêmio é o
## A
## B
## C
## D
## E
## I.
## II.
## III.
## IV.
## V.",29
2020,Matemática e suas Tecnologias,MT,AZUL,695,157,"O  gráfico  mostra  o  início  da  trajetória  de  um  robô  que  parte  do  ponto  A  (2  ;  0),
movimentando-se  para  cima  ou  para  a  direita,  com  velocidade  de  uma  unidade  de
comprimento por segundo, no plano cartesiano.
O gráfico exemplifica uma trajetória desse robô, durante 6 segundos.
Supondo que esse robô continue essa mesma trajetória, qual será sua coordenada, após 18
segundos de caminhada, contando o tempo a partir do ponto A?
## A
## B
## C
## D
## E
(0 ; 18)
(18 ; 2)
(18 ; 0)
(14 ; 6)
(6 ; 14)",6
2020,Matemática e suas Tecnologias,MT,AZUL,695,158,"De  acordo  com  pesquisas  recentes,  a  expectativa  de  vida  do  brasileiro  subiu  de  74,6
anos,  em  2012,  para  74,9  anos,  em  2015.  Dentre  os  possíveis  fatores  para  esse  aumento
estão a melhoria do sistema de saúde, o aumento da renda familiar e a prática de exercícios
físicos.
Para tornar essa notícia do aumento da expectativa de vida do brasileiro mais expressiva,
converteu-se esse aumento para a quantidade de dias.
Considere que para esta conversão o número de dias em cada mês foi fixado em 30.
Com base nas informações, que cálculo correspondeu a essa conversão?
## A
## B
## C
## D
## E",10
2020,Matemática e suas Tecnologias,MT,AZUL,695,159,"Um jogo pedagógico é formado por cartas nas quais está impressa uma fração em uma
de  suas  faces.  Cada  jogador  recebe  quatro  cartas  e  vence  aquele  que  primeiro  consegue
ordenar  crescentemente  suas  cartas  pelas  respectivas  frações  impressas.  O  vencedor  foi  o
aluno que recebeu as cartas com as frações:  
e  .
A ordem que esse aluno apresentou foi
## A
## B
## C
## D
## E",1
2020,Matemática e suas Tecnologias,MT,AZUL,695,160,"Segundo  indicação  de  um  veterinário,  um  cão  de  pequeno  porte,  nos  dois  primeiros
meses  de  vida,  deverá  ser  alimentado  diariamente  com  50  g  de  suplemento  e  tomar  banho
quatro  vezes  por  mês.  O  dono  de  um  cão  de  pequeno  porte,  seguindo  orientações  desse
veterinário, utilizou no primeiro mês os produtos/serviços de um determinado pet shop, em que
os preços estão apresentados no quadro.
No mês subsequente, o fabricante reajustou o preço do suplemento, que, nesse pet shop,
passou a custar R$ 9,00 cada pacote de 500 g. Visando manter o mesmo gasto mensal para o
dono do cão, o gerente do pet shop decidiu reduzir o preço unitário do banho. Para efeito de
cálculos, considere o mês comercial de 30 dias.
Disponível em: http://carodinheiro.blogfolha.uol.com.br. Acesso em: 20 jan. 2015 (adaptado).
Nessas condições, o valor unitário do banho, em real, passou a ser
## A
## B
## C
## D
## E
27,00.
29,00.
29,25.
29,50.
29,75.",5
2020,Matemática e suas Tecnologias,MT,AZUL,695,161,"O Índice de Desenvolvimento da Educação Básica (Ideb), criado para medir a qualidade
do aprendizado do ensino básico no Brasil, é calculado a cada dois anos. No seu cálculo são
combinados  dois  indicadores:  o  aprendizado  e  o  fluxo  escolar,  obtidos  a  partir  do  Censo
Escolar e das avaliações oficiais promovidas pelo Inep.
O Ideb de uma escola numa dada série escolar pode ser calculado pela expressão
em  que  N  é  a  média  da  proficiência  em  língua  portuguesa  e  matemática,  obtida  a  partir  do
Sistema de Avaliação da Educação Básica (Saeb), e variando de 0 a 10. O indicador P,  que
varia de 0 a 1, por sua vez, refere-se ao fluxo escolar, pois considera as taxas de aprovação e
reprovação da instituição, sendo calculado por
em que T é o tempo médio de permanência dos alunos na série.
Disponível em: www.inep.gov.br. Acesso em: 2 ago. 2012.
Uma  escola  apresentou  no  9º  ano  do  ensino  fundamental,  em  2017,  um  Ideb  diferente
daquele  que  havia  apresentado  nessa  mesma  série  em  2015,  pois  o  tempo  médio  de
permanência dos alunos no 9º ano diminuiu 2%, enquanto a média de proficiência em língua
portuguesa e matemática, nessa série, aumentou em 2%.
Dessa forma, o Ideb do 9º ano do ensino fundamental dessa escola em 2017, em relação ao
calculado em 2015,
## A
## B
## C
## D
## E
permaneceu  inalterado,  pois  o  aumento  e  a  diminuição  de  2%  nos  dois  parâmetros
anulam-se.
aumentou  em  4%,  pois  o  aumento  de  2%  na  média  da  proficiência  soma-se  à
diminuição de 2% no tempo médio de permanência dos alunos na série.
diminuiu em 4,04%, pois tanto o decrescimento do tempo médio de permanência dos
alunos na série em 2% quanto o crescimento da média da proficiência em 2% implicam
dois decréscimos consecutivos de 2% no valor do Ideb.
aumentou em 4,04%, pois tanto o decrescimento do tempo médio de permanência dos
alunos na série em 2% quanto o crescimento da média da proficiência em 2% implicam
dois acréscimos consecutivos de 2% no valor do Ideb.
aumentou  em  4,08%,  pois  houve  um  acréscimo  de  2%  num  parâmetro  que  é
diretamente proporcional e um decréscimo de 2% num parâmetro que é inversamente
proporcional ao Ideb.",17
2020,Matemática e suas Tecnologias,MT,AZUL,695,162,"Um  agricultor  sabe  que  a  colheita  da  safra  de  soja  será  concluída  em  120  dias  caso
utilize, durante 10 horas por dia, 20 máquinas de um  modelo  antigo,  que  colhem  2  hectares  por
hora.  Com  o  objetivo  de  diminuir  o  tempo  de  colheita,  esse  agricultor  optou  por  utilizar
máquinas de um novo modelo, que operam 12 horas por dia e colhem 4 hectares por hora.
Quantas máquinas do novo modelo ele necessita adquirir para que consiga efetuar a colheita
da safra em 100 dias?
## A
## B
## C
## D
## E
7
10
15
40
58",18
2020,Matemática e suas Tecnologias,MT,AZUL,695,163,"Em  um  país,  as  infrações  de  trânsito  são  classificadas  de  acordo  com  sua  gravidade.
Infrações dos tipos leves e médias acrescentam, respectivamente, 3 e 4 pontos na carteira de
habilitação do infrator, além de multas a serem pagas. Um motorista cometeu 5 infrações de
trânsito. Em consequência teve 17 pontos acrescentados em sua carteira de habilitação.
Qual é a razão entre o número de infrações do tipo leve e o número de infrações do tipo média
cometidas por esse motorista?
## A
## B
## C
## D
## E",21
2020,Matemática e suas Tecnologias,MT,AZUL,695,164,"Em  um  ano,  uma  prefeitura  apresentou  o  relatório  de  gastos  públicos  realizados  pelo
município. O documento mostra que foram gastos 72 mil reais no mês de janeiro (mês 1), que
o maior  gasto  mensal  ocorreu  no  mês  de  agosto  (mês  8)  e  que  a  prefeitura  gastou  105  mil
reais no mês de dezembro (mês 12). A curva que modela esses gastos é a parábola y = T(x),
com x sendo o número correspondente ao mês e T(x), em milhar de real.
A expressão da função cujo gráfico é o da parábola descrita é
## A
## B
## C
## D
## E",19
2020,Matemática e suas Tecnologias,MT,AZUL,695,165,"Um marceneiro visitou 5 madeireiras para comprar tábuas que lhe permitissem construir 5
prateleiras  de  formato  retangular,  de  dimensões  iguais  a  30  cm  de  largura  por  120  cm  de
comprimento  cada,  tendo  como  objetivo  minimizar  a  sobra  de  madeira,  podendo,  para  isso,
fazer qualquer tipo de emenda. As dimensões das tábuas encontradas nas madeireiras estão
descritas no quadro.
Em qual madeireira o marceneiro deve comprar as tábuas para atingir seu objetivo?
## A
## B
## C
## D
## E
## I
## II
## III
## IV
## V",9
2020,Matemática e suas Tecnologias,MT,AZUL,695,166,"## “1, 2, 3, GOL, 5, 6, 7, GOL, 9, 10, 11, GOL, 13, GOL, 15, GOL, 17, 18, 19, GOL, 21, 22, 23,
## GOL, 25, ...”
Para a Copa do Mundo de Futebol de 2014, um bar onde se reuniam amigos para assistir
aos  jogos  criou  uma  brincadeira.  Um  dos  presentes  era  escolhido  e  tinha  que  dizer,  numa
sequência em ordem crescente, os números naturais não nulos, trocando os múltiplos de 4 e
os números terminados em 4 pela palavra GOL. A brincadeira acabava quando o participante
errava um termo da sequência.
Um  dos  participantes  conseguiu  falar  até  o  número  103,  respeitando  as  regras  da
brincadeira.
O total de vezes em que esse participante disse a palavra GOL foi
## A
## B
## C
## D
## E
20.
28.
30.
35.
40.",2
2020,Matemática e suas Tecnologias,MT,AZUL,695,167,"Na última eleição para a presidência de um clube, duas chapas se inscreveram (I e II). Há
dois tipos de sócio: patrimoniais e contribuintes. Votos de sócios patrimoniais têm peso 0,6 e
de sócios contribuintes têm peso 0,4. A chapa I recebeu 850 votos de sócios patrimoniais e 4
300 de sócios contribuintes; a chapa II recebeu 1 300 votos de sócios patrimoniais e 2 120 de
sócios  contribuintes.  Não  houve  abstenções,  votos  em  branco  ou  nulos,  e  a  chapa  I  foi
vencedora.  Haverá  uma  nova  eleição  para  a  presidência  do  clube,  com  o  mesmo  número  e
tipos  de  sócios,  e  as  mesmas  chapas  da  eleição  anterior.  Uma  consulta  feita  pela  chapa  II
mostrou que os sócios patrimoniais não mudarão seus votos, e que pode contar com os votos
dos  sócios  contribuintes  da  última  eleição.  Assim,  para  que  vença,  será  necessária  uma
campanha  junto  aos  sócios  contribuintes  com  o  objetivo  de  que  mudem  seus  votos  para  a
chapa II.
A  menor  quantidade  de  sócios  contribuintes  que  precisam  trocar  seu  voto  da  chapa  I  para  a
chapa II para que esta seja vencedora é
## A
## B
## C
## D
## E
449.
753.
866.
941.
1 091.",23
2020,Matemática e suas Tecnologias,MT,AZUL,695,168,"Uma  microempresa  especializou-se  em produzir  um tipo  de  chaveiro  personalizado  para
brindes.  O  custo  de  produção  de  cada  unidade  é  de  R$  0,42  e  são  comercializados  em
pacotes com 400 chaveiros, que são vendidos por R$ 280,00. Além disso, essa empresa tem
um custo mensal fixo de R$ 12 800,00 que não depende do número de chaveiros produzidos.
Qual é o número mínimo de pacotes de chaveiros que devem ser vendidos mensalmente para
que essa microempresa não tenha prejuízo no mês?
## A
## B
## C
## D
## E
26
46
109
114
115",3
2020,Matemática e suas Tecnologias,MT,AZUL,695,169,"Um  investidor  deseja  aplicar  R$  10  000,00  durante  um  mês  em  um  dos  fundos  de
investimento de um banco. O agente de investimentos desse banco apresentou dois tipos de
aplicações  financeiras:  a  aplicação  Básica  e  a  aplicação  Pessoal,  cujas  informações  de
rendimentos e descontos de taxas administrativas mensais são apresentadas no quadro.
Consideradas as taxas de rendimento e administrativa, qual aplicação fornecerá maior valor de
rendimento líquido a esse investidor e qual será esse valor?
## A
## B
## C
## D
## E
Básica, com rendimento líquido de R$ 53,90.
Básica, com rendimento líquido de R$ 54,50.
Pessoal, com rendimento líquido de R$ 56,00.
Pessoal, com rendimento líquido de R$ 58,12.
Pessoal, com rendimento líquido de R$ 59,80.",4
2020,Matemática e suas Tecnologias,MT,AZUL,695,170,"Por muitos anos, o Brasil tem figurado no cenário mundial entre os maiores produtores e
exportadores de soja. Entre os anos de 2010 e 2014, houve uma forte tendência de aumento
da  produtividade,  porém,  um  aspecto  dificultou  esse  avanço:  o  alto  custo  do  imposto  ao
produtor associado ao baixo preço de venda do produto. Em média, um produtor gastava R$ 1
200,00  por  hectare  plantado,  e  vendia  por  R$  50,00  cada  saca  de  60  kg.  Ciente  desses
valores,  um  produtor  pode,  em  certo  ano,  determinar  uma  relação  do  lucro L que obteve em
função  das  sacas  de  60  kg  vendidas.  Suponha  que  ele  plantou  10  hectares  de  soja  em  sua
propriedade, na qual colheu x sacas de 60 kg e todas as sacas foram vendidas.
Disponível em: www.cnpso.embrapa.br. Acesso em: 27 fev. 2012 (adaptado).
Qual é a expressão que determinou o lucro L em função de x obtido por esse produtor nesse
ano?
## A
## B
## C
## D
## E
L(x) = 50x – 1 200
L(x) = 50x – 12 000
L(x) = 50x + 12 000
L(x) = 500x – 1 200
L(x) = 1 200x – 500",19
2020,Matemática e suas Tecnologias,MT,AZUL,695,171,"Os  tempos  gastos  por  três  alunos  para  resolver  um  mesmo  exercício  de  matemática
foram: 3,25 minutos; 3,4 minutos  e 191 segundos.
O  tempo  gasto  a  mais,  em  segundo,  pelo  aluno  que  concluiu  por  último  a  resolução  do
exercício, em relação ao primeiro que o finalizou, foi igual a
## A
## B
## C
## D
## E
13.
14.
15.
21.
29.",12
2020,Matemática e suas Tecnologias,MT,AZUL,695,172,"Uma  empresa  de  chocolates  consultou  o  gerente  de  produção  e  verificou  que  existem
cinco  tipos  diferentes  de  barras  de  chocolate  que  podem  ser  produzidas,  com  os  seguintes
preços no mercado:
• Barra I: R$ 2,00;
• Barra II: R$ 3,50;
• Barra III: R$ 4,00;
• Barra IV: R$ 7,00;
• Barra V: R$ 8,00.
Analisando  as  tendências  do  mercado,  que  incluem  a  quantidade  vendida  e  a  procura
pelos consumidores, o gerente de vendas da empresa verificou que o lucro L com a venda de
barras  de  chocolate  é  expresso  pela  função  L(x)  =  –  x2  +  14x  –  45,  em  que  x  representa  o
preço da barra de chocolate.
A  empresa  decide  investir  na  fabricação  da  barra  de  chocolate  cujo  preço  praticado  no
mercado renderá o maior lucro.
Nessas condições, a empresa deverá investir na produção da barra
## A
## B
## C
## D
## E
## I.
## II.
## III.
## IV.
## V.",22
2020,Matemática e suas Tecnologias,MT,AZUL,695,173,"A figura ilustra a vista superior de um brinquedo gira-gira em um parque de diversões, no
qual a linha contínua, em formato circular tendo O como seu centro, indica o assento onde as
crianças  se  posicionam  no  brinquedo.  O  ponto P  indica  a  posição  ocupada  por  uma  criança,
em um instante de tempo T, quando o brinquedo está girando continuamente no sentido anti-
horário (com O fixo), e velocidade constante por várias voltas.
O brinquedo está situado nas proximidades de duas paredes verticais e perpendiculares
entre si. Seja D a distância de P até a parede I.
O gráfico que melhor representa, em função do tempo t a partir do instante T, a distância D é
## D
## E
## A
## B
## C",6
2020,Matemática e suas Tecnologias,MT,AZUL,695,174,"Um modelo de telefone celular oferece a opção de desbloquear a tela usando um padrão
de toques como senha.
Os  toques  podem  ser  feitos  livremente  nas  4  regiões  numeradas  da  tela,  sendo  que  o
usuário pode escolher entre 3, 4 ou 5 toques ao todo.
Qual expressão representa o número total de códigos existentes?
## A
## B
## C
## D
## E",2
2020,Matemática e suas Tecnologias,MT,AZUL,695,175,"Um investidor pretende aplicar R$ 100 000,00 no mercado financeiro. Para isso pesquisou
cinco  investimentos  distintos,  aferindo  os  rendimentos  mensais,  em  real,  de  cada  um  deles.
Para decidir em qual aplicar seu dinheiro, considerou também a incidência mensal de Imposto
de  Renda  (IR)  sobre  o  respectivo  rendimento.  Avaliou  que  o  maior  retorno  financeiro  virá  da
aplicação em um único investimento: aquele em que a diferença entre o rendimento mensal e
o imposto  que  incidir  sobre  ele  seja  a  maior  possível.  Os  dados  levantados  pelo  investidor
sobre rendimento e imposto referentes à aplicação encontram-se a seguir.
O investidor decidiu fazer a aplicação no investimento
## A
## B
## C
## D
## E
## I.
## II.
## III.
## IV.
## V.",26
2020,Matemática e suas Tecnologias,MT,AZUL,695,176,"Três  pessoas,  X,  Y  e  Z,  compraram  plantas  ornamentais  de  uma  mesma  espécie  que
serão cultivadas em vasos de diferentes tamanhos.
O  vaso  escolhido  pela  pessoa  X  tem  capacidade  de  4  dm3.  O  vaso  da  pessoa  Y  tem
capacidade de 7 000 cm3 e o de Z tem capacidade igual a 20 L.
Após  um  tempo  do  plantio  das  mudas,  um  botânico  que  acompanha  o  desenvolvimento
delas realizou algumas medições e registrou que a planta que está no vaso da pessoa X tem
0,6  m  de  altura.  Já  as  plantas  que  estão  nos  vasos  de  Y  e  Z  têm,  respectivamente,  alturas
medindo 120 cm e 900 mm.
O vaso de maior capacidade e a planta de maior altura são, respectivamente, os de
## A
## B
## C
## D
## E
Y e X.
Y e Z.
Z e X.
Z e Y.
Z e Z.",10
2020,Matemática e suas Tecnologias,MT,AZUL,695,177,"A  gerência  de  uma  loja  de  eletrônicos  organizou  em  um  quadro  os  dados  de  venda
(quantidade e preço unitário) de celulares, impressoras e notebooks de um ano.
Para  o  ano  seguinte,  deseja  arrecadar  10%  a  mais  do  que  foi  arrecadado  naquele  ano
anterior,  vendendo  as  mesmas  quantidades  de  cada  um  desses  três  produtos,  mas
reajustando apenas o preço do notebook.
O preço de venda a ser estabelecido para um notebook, para o ano seguinte, em real, deverá
ser igual a
## A
## B
## C
## D
## E
975,00.
990,00.
1 040,00.
1 065,00.
1 540,00.",5
2020,Matemática e suas Tecnologias,MT,AZUL,695,178,"Um  apostador  deve  escolher  uma  entre  cinco  moedas  ao  acaso  e  lançá-la  sobre  uma
mesa, tentando acertar qual resultado (cara ou coroa) sairá na face superior da moeda.
Suponha que as cinco moedas que ele pode escolher sejam diferentes:
• duas delas têm “cara” nas duas faces;
• uma delas tem “coroa” nas duas faces;
• duas delas são normais (cara em uma face e coroa na outra).
Nesse jogo, qual é a probabilidade de o apostador obter uma face ""cara"" no lado superior da
moeda lançada por ele?
## A
## B
## C
## D
## E",28
2020,Matemática e suas Tecnologias,MT,AZUL,695,179,"Um fazendeiro possui uma cisterna com capacidade de 10 000 litros para coletar a água
da  chuva.  Ele  resolveu  ampliar  a  área  de  captação  da  água  da  chuva  e  consultou  um
engenheiro  que  lhe  deu  a  seguinte  explicação:  “Nesta  região,  o  índice  pluviométrico  anual
médio  é  de  400  milímetros.  Como  a  área  de  captação  da  água  da  chuva  de  sua  casa  é  um
retângulo de 3 m de largura por 7 m de comprimento, sugiro que aumente essa área para que,
em  um  ano,  com  esse  índice  pluviométrico,  o  senhor  consiga  encher  a  cisterna,  estando  ela
inicialmente vazia”.
Sabe-se que o índice pluviométrico de um milímetro corresponde a um litro de água por
metro  quadrado.  Considere  que  as  previsões  pluviométricas  são  cumpridas  e  que  não  há
perda, por nenhum meio, no armazenamento da água.
Em  quantos  metros  quadrados,  no  mínimo,  o  fazendeiro  deve  aumentar  a  área  de  captação
para encher a cisterna em um ano?
## A
## B
## C
## D
## E
1,6
2,0
4,0
15,0
25,0",14
2020,Matemática e suas Tecnologias,MT,AZUL,695,180,"No projeto de uma nova máquina, um engenheiro encomendou a um torneiro mecânico a
fabricação de uma peça, obtida a partir do recorte em um cubo, como ilustrado na figura. Para
isso,  o  torneiro  forneceu,  juntamente  com  o  desenho  tridimensional  da  peça,  suas  vistas
frontal, lateral e superior, a partir das posições indicadas na figura. Para facilitar o trabalho do
torneiro, as arestas dos cortes que ficam ocultos nas três vistas devem ser representadas por
segmentos tracejados, quando for o caso.
As  vistas  frontal,  lateral  e  superior  que  melhor  representam  o  desenho  entregue  ao  torneiro
são
## A
## B
## C
## D
## E",7
